CF:27:BE:19:4E:31,-81,-85,-84,-82,-85,-83,-85,-86,-85
CA:D9:80:DE:59:61,-60,-67,-64,-67,-64,-67,-67,-67,-62,-64,-64,-67
CE:F1:1F:F8:97:20,-80,-82,-82,-84,-82,-82,-83,-82,-83,-83
FC:B0:61:E1:7F:E2,-72,-74,-74,-74,-77,-76,-77,-76,-75,-75
