18:d6:c7:4d:3b:ec,-62,-59,-58,-60,-61,-63,-58,-63,-64,-63,-62,-65,-63,-60,-61,-62,-62,-60,-61,-58,-60,-60,-61,-61,-59,-61,-62,-63,-61,-64,-61,-60,-61,-61
c4:09:38:6d:3b:09,-51,-50,-52,-50,-50,-52,-50,-50,-51,-49,-52,-49,-50,-50,-49,-50,-48,-52,-51,-50,-50,-52,-50,-51,-50,-51,-51,-53,-52,-51,-51,-52,-52,-49,-50
f8:ab:05:4f:90:86,-50,-50,-50,-50,-49,-49,-50,-51,-69,-50,-48,-49,-50,-49,-50,-50,-48,-50,-49,-50,-50,-50,-49,-50,-49,-49
