C2:3B:C4:50:F8:6B,-76,-75,-76,-72,-76,-74,-74,-78,-73,-73,-73,-73,-74,-77,-77,-70,-73,-78,-76,-76,-74,-72,-74,-74,-74,-72,-77,-76,-76,-76,-76,-74,-75,-74,-74
CF:27:BE:19:4E:31,-92,-85,-85,-90,-89,-85,-85,-85,-85,-85,-85,-90,-89,-90,-86,-86,-86,-87,-87,-86,-86,-86,-87,-85,-84,-84,-84,-84,-84,-90,-83
CA:D9:80:DE:59:61,-86,-82,-88,-98,-86,-86,-84,-90,-91,-91,-91,-92,-90,-89,-90,-93,-86,-86,-93,-93,-91,-91,-90,-87,-87,-87,-86,-84,-84,-84,-81
CE:F1:1F:F8:97:20,-93,-89,-87,-91,-92,-88,-87,-87,-88,-85,-85,-84,-93,-92,-87,-86,-90,-90,-87,-85,-86,-85,-92,-89,-87
DF:5A:33:2A:96:47,-90,-93,-72,-72,-71,-69,-77,-77,-77,-78,-76,-76,-84,-85,-83,-71,-70,-70,-71,-82,-81,-82,-79,-94,-71
DB:4F:6E:19:A2:52,-80,-76,-76,-84,-87,-86,-84,-85,-87,-86,-86,-85,-87,-80,-80,-80,-83,-96,-85,-85,-87,-87,-84,-89,-86,-100
FC:B0:61:E1:7F:E2,-87,-84,-83,-84,-91,-90,-90,-81,-83,-82,-87,-87,-88,-86,-88,-89,-89,-90,-82,-85,-86,-85,-87,-87,-84
