C2:3B:C4:50:F8:6B,-73,-82,-69,-68,-67,-71,-75,-73,-74,-70,-70,-70,-70,-70,-64,-64,-64,-64,-78,-67,-73,-68,-68,-73,-73,-73,-66,-66,-66,-66,-68,-68,-69,-74,-72
CF:27:BE:19:4E:31,-96,-84,-97,-86,-82,-82,-97,-97,-98,-98,-83,-83,-82,-77,-87,-83,-85,-86,-87,-87,-86,-82,-82,-82,-82,-81,-81,-82,-88,-88
CA:D9:80:DE:59:61,-87,-83,-82,-82,-83,-89,-90,-91,-83,-84,-84,-84,-95,-82,-87,-87,-87,-87,-87,-87,-87,-87,-83,-89,-87
CE:F1:1F:F8:97:20,-96,-94,-94,-98,-98,-89,-89,-89,-88,-90,-85,-85,-85,-85,-89,-82,-82,-83,-93,-92,-92,-91,-92,-86,-87,-87,-87,-87,-82,-82,-84,-91
DF:5A:33:2A:96:47,-72,-74,-73,-71,-85,-82,-80,-81,-81,-80,-80,-73,-73,-73,-73,-74,-87,-80,-80,-80,-79,-80,-79,-80,-79,-80,-79,-80,-80
DB:4F:6E:19:A2:52,-88,-82,-82,-84,-89,-81,-81,-78,-79,-79,-79,-79,-87,-87,-76,-72,-84,-80,-80,-80,-80,-92,-92,-92,-92,-93,-83,-82,-80
FC:B0:61:E1:7F:E2,-92,-90,-90,-90,-87,-85,-93,-91,-91,-85,-85,-84,-84,-90,-89,-90,-90,-84,-84,-84,-84,-84,-84
