CF:27:BE:19:4E:31,-78,-77,-86,-90,-81,-86,-83,-79,-77,-76,-85,-90,-81,-83,-88,-85,-97,-96,-83,-74,-81,-78,-81,-81,-83,-84,-85,-84
CA:D9:80:DE:59:61,-82,-78,-79,-83,-83,-87,-76,-78,-84,-91,-98,-90,-92,-90,-94,-92,-88,-87,-86,-100,-86,-84,-84,-95,-85,-94,-85,-84,-81,-83,-87,-84
CE:F1:1F:F8:97:20,-80,-71,-72,-73,-72,-67,-67,-67,-66,-67,-68,-67,-67,-68,-70,-69,-71,-68,-70,-68,-70,-71,-70,-68,-68,-70,-69,-70,-71,-75,-72,-68,-70,-70,-72
FC:B0:61:E1:7F:E2,-72,-77,-70,-73,-71,-78,-85,-82,-74,-73,-73,-71,-75,-78,-78,-74,-77,-82,-77,-80,-78,-82,-80,-77,-74,-75,-77,-80
