C2:3B:C4:50:F8:6B,-82,-78,-78,-79,-78,-78,-78,-78,-76,-78,-78,-77,-79,-80,-78,-78,-78,-81,-78,-78,-77
DF:5A:33:2A:96:47,-69,-69,-68,-68,-69,-68,-70,-67,-68,-69,-69,-69,-69,-70,-69,-69,-69,-70,-69,-71,-70,-68
DB:4F:6E:19:A2:52,-86,-82,-83,-81,-81,-87,-81,-87,-82,-85,-82,-83,-86,-81,-84,-83,-83,-82,-86
