18:90:d8:dc:2b:2e,-63,-66,-67,-66,-64,-66,-66,-64,-65,-63,-66
34:8a:ae:6b:5e:6e,-54,-60,-60,-60,-60,-60,-59
18:d6:c7:4d:3b:ec,-55,-57,-58,-57,-57,-58,-57,-58,-58,-57,-56
c4:09:38:6d:3b:09,-44,-37,-37,-39,-37,-38,-37,-37,-39,-38,-41,-37
C2:3B:C4:50:F8:6B,-84,-82,-80,-82,-86,-79,-79,-79,-79
DF:5A:33:2A:96:47,-79,-72,-80,-77,-77,-81,-71,-71,-80,-72,-72
DB:4F:6E:19:A2:52,-86,-86,-87,-86,-87,-86,-86,-87,-87
