C2:3B:C4:50:F8:6B,-61,-61,-61,-61,-61,-60,-60,-61,-60,-60
DF:5A:33:2A:96:47,-83,-85,-86,-86,-85,-86,-85,-85,-86,-85
DB:4F:6E:19:A2:52,-89,-92,-92,-91,-90,-91,-91
