C2:3B:C4:50:F8:6B,-77,-74,-74,-73,-73,-73,-72,-74,-73,-74,-73,-74
DF:5A:33:2A:96:47,-71,-72,-68,-73,-74,-68,-73,-75,-72,-73,-66
DB:4F:6E:19:A2:52,-77,-82,-81,-82,-82,-81,-82,-81,-82,-81,-81
