18:90:d8:dc:2b:2e,-70,-60,-60,-61,-60,-59,-60,-59,-60,-59,-59,-60
34:8a:ae:6b:5e:6e,-81,-67,-69,-66,-69,-67,-67
18:d6:c7:4d:3b:ec,-48,-47,-45,-46,-46,-45,-46,-46,-45,-45,-45,-46
c4:09:38:6d:3b:09,-59,-57,-57,-57,-57,-57,-58,-57,-58,-57,-57,-56
C2:3B:C4:50:F8:6B,-90,-89,-90,-90,-89,-89,-90
DF:5A:33:2A:96:47,-81,-80,-82,-83,-83,-82,-82,-83,-82,-83,-82
DB:4F:6E:19:A2:52,-70,-72,-70,-70,-72,-72,-72,-72,-72,-73,-72,-73
