CF:27:BE:19:4E:31,-60,-59,-59,-59,-59,-59,-59,-59,-60,-59,-59
CA:D9:80:DE:59:61,-72,-73,-75,-73,-72,-75,-73,-73,-73,-75
CE:F1:1F:F8:97:20,-76,-77,-78,-77,-77,-76,-76,-77,-77,-77
FC:B0:61:E1:7F:E2,-79,-79,-79,-78,-80,-79,-78,-80,-80,-80
