CF:27:BE:19:4E:31,-84,-85,-84,-86,-84,-84,-84,-84,-87,-85,-84
CA:D9:80:DE:59:61,-76,-83,-83,-83,-83,-83,-82,-83,-84,-83,-83,-83
CE:F1:1F:F8:97:20,-76,-72,-72,-72,-71,-72,-72,-71,-72,-71,-71
FC:B0:61:E1:7F:E2,-78,-78,-77,-77,-79,-77,-79,-77,-78,-77
