CF:27:BE:19:4E:31,-65,-75,-73,-75,-74,-75,-74,-75,-74,-74,-75
CA:D9:80:DE:59:61,-83,-81,-83,-84,-84,-83,-83,-83,-83,-83
CE:F1:1F:F8:97:20,-71,-67,-61,-62,-61,-66,-67,-61,-64,-61,-62,-61
FC:B0:61:E1:7F:E2,-85,-88,-86,-86,-87,-86,-86,-86,-85
