18:90:d8:dc:2b:2e,-62,-70,-71,-71,-62,-71,-71,-62
34:8a:ae:6b:5e:6e,-61,-62,-66,-62
18:d6:c7:4d:3b:ec,-72,-63,-63,-62,-62,-62,-61,-63,-63,-64,-64
c4:09:38:6d:3b:09,-35,-32,-30,-32,-32,-26,-31,-30,-31,-32,-30,-32
f8:ab:05:4f:90:86,-69,-60,-64,-61,-60,-62,-59,-63,-60,-62,-63
