18:90:d8:dc:2b:2e,-76,-73,-71,-72,-72,-73,-73,-71,-72
34:8a:ae:6b:5e:6e,-76,-72,-74,-74,-73,-74
18:d6:c7:4d:3b:ec,-71,-66,-66,-65,-65,-68,-65,-66,-65,-65
c4:09:38:6d:3b:09,-34,-34,-35,-33,-34,-35,-33,-34,-35,-34,-35,-35
f8:ab:05:4f:90:86,-72,-62,-62,-62,-64,-62,-62,-67,-62,-64,-62
