18:90:d8:dc:2b:2e,-67,-68,-68,-68,-68,-68,-67,-68,-68,-68,-68
34:8a:ae:6b:5e:6e,-62,-63,-62,-63,-64,-64
18:d6:c7:4d:3b:ec,-67,-62,-61,-61,-62,-62,-61,-61,-61,-61,-61,-61
c4:09:38:6d:3b:09,-39,-38,-39,-39,-38,-38,-38,-38,-38,-39,-38,-39
f8:ab:05:4f:90:86,-74,-70,-71,-69,-70,-74,-70,-70,-70
