18:d6:c7:4d:3b:ec,-64,-63,-62,-61,-63,-61,-61,-61,-61,-61,-61,-62,-61,-61,-61,-63,-61,-61,-63,-62,-60
c4:09:38:6d:3b:09,-53,-64,-63,-63,-63,-63,-58,-63,-60,-55,-63,-63,-64,-63,-64,-63,-64,-62,-64,-63,-64,-64,-62
f8:ab:05:4f:90:86,-66,-62,-63,-63,-63,-63,-63,-62,-64,-62,-63,-62,-63,-64,-63,-63,-63,-63
CF:27:BE:19:4E:31,-86,-89,-87,-89,-90,-89,-88,-86,-89,-88,-90,-90,-90,-89,-89,-90,-90,-88
CA:D9:80:DE:59:61,-68,-67,-73,-68,-71,-69,-70,-69,-69,-73,-69,-73,-73,-69,-73,-69,-71,-68,-72,-71,-70
CE:F1:1F:F8:97:20,-84,-84,-84,-84,-85,-83,-84,-84,-84,-84,-85,-85,-84,-84,-84,-84,-84,-83,-84,-84,-84
FC:B0:61:E1:7F:E2,-72,-72,-75,-75,-71,-76,-76,-71,-76,-76,-76,-71,-76,-76,-76,-77,-73,-74,-75,-76,-76,-76
