18:d6:c7:4d:3b:ec,-67,-65,-64,-64,-66,-65,-66,-64,-64,-66,-65,-64,-65,-64,-64,-64,-64,-64,-64,-64,-66
c4:09:38:6d:3b:09,-50,-52,-52,-52,-52,-52,-53,-53,-51,-52,-53,-52,-53,-53,-52,-53,-51,-52,-52,-52,-52,-52,-52
f8:ab:05:4f:90:86,-51,-52,-53,-54,-52,-52,-52,-52,-52,-54,-52,-54,-52,-52,-52,-53,-53,-54,-51,-54,-52
CF:27:BE:19:4E:31,-74,-77,-74,-78,-77,-77,-75,-75,-77,-78,-77,-79,-75,-77,-78,-79,-77,-77,-74,-77
CA:D9:80:DE:59:61,-88,-82,-81,-82,-82,-81,-82,-87,-83,-83,-81,-83,-82,-81,-81,-82,-82,-89,-82,-82,-81,-82
CE:F1:1F:F8:97:20,-65,-72,-71,-70,-70,-70,-70,-66,-72,-70,-70,-72,-69,-70,-65,-72,-71,-67,-71,-71,-71,-71,-70
FC:B0:61:E1:7F:E2,-74,-76,-73,-75,-75,-76,-76,-75,-75,-76,-75,-77,-76,-76,-76,-75,-76,-76,-76,-75,-75
