18:d6:c7:4d:3b:ec,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-64,-64,-64,-64,-64,-64
c4:09:38:6d:3b:09,-51,-53,-53,-53,-54,-53,-53,-53,-53,-54,-50,-53,-53,-53,-54,-54,-53,-54,-53,-52,-53,-53,-52
f8:ab:05:4f:90:86,-56,-56,-57,-56,-56,-56,-56,-57,-57,-56,-56,-56,-56,-56,-56,-56,-56,-56,-57,-56,-56
CF:27:BE:19:4E:31,-72,-80,-78,-75,-79,-79,-77,-80,-78,-78,-77,-77,-77,-78,-78,-78,-79,-77,-78,-73,-80
CA:D9:80:DE:59:61,-80,-79,-80,-79,-79,-78,-80,-80,-79,-81,-79,-79,-79,-79,-80,-80,-78,-81,-79,-79,-79
CE:F1:1F:F8:97:20,-71,-75,-75,-75,-76,-75,-75,-75,-75,-75,-76,-74,-75,-75,-75,-75,-75,-76,-75,-75,-75,-75,-75
FC:B0:61:E1:7F:E2,-81,-75,-73,-71,-73,-73,-76,-75,-74,-76,-71,-75,-72,-72,-73,-74,-74,-71,-73,-70,-70
