C2:3B:C4:50:F8:6B,-81,-84,-85,-85,-74,-77,-80,-84,-84,-86,-84,-83,-84,-84,-83,-82,-80,-80,-80,-83,-83
DF:5A:33:2A:96:47,-72,-64,-63,-62,-82,-76,-75,-74,-70,-66,-67,-99,-87,-82,-70,-70,-70,-71,-68,-70,-69,-69,-69,-68,-68,-69,-69,-69,-69,-68
DB:4F:6E:19:A2:52,-71,-69,-77,-73,-72,-73,-82,-80,-73,-74,-67,-72,-68,-70,-70,-71,-69,-69,-70,-70,-86,-88,-90,-88,-86,-69
