24:f5:a2:eb:f3:25,-84,-88,-83
62:f2:62:99:01:97,-22,-23,-21,-21,-22,-21,-22,-17,-20,-22,-21,-20,-18,-21,-19,-19,-18,-21,-22,-18,-25,-17,-23,-22,-22,-21,-25,-25,-22,-22,-26,-17,-23,-23,-24
a0:8c:fd:5e:48:c3,-82,-79,-77,-80
3c:7a:8a:fd:23:d8,-87,-84,-83,-81,-81
cc:2d:e0:c2:d7:67,-84,-85
70:8b:cd:c8:b1:30,-70,-73,-67,-67,-71,-64
40:f2:01:fb:d7:bf,-86
2a:f5:a2:eb:f3:25,-82,-84,-81,-84,-89,-85,-86
98:13:33:4a:7f:f8,-81,-75,-74,-74,-75,-74,-77,-77,-83,-76,-77,-77,-81,-78,-79,-79,-79,-79,-81,-82,-82,-75,-83
b8:ee:0e:bb:02:da,-90
c0:7c:d1:0b:3a:78,-85,-88,-90
18:90:d8:dc:2b:2e,-73,-72,-71,-73,-72,-70,-71,-71,-73,-72,-72,-73,-72,-71,-71,-69,-69,-71,-70,-69,-69,-70,-70,-68,-68,-67,-71,-69,-71,-72,-69
f0:82:61:46:9e:aa,-88,-89,-89,-87,-89,-88,-88,-90,-88,-90,-91,-88,-89,-89,-89,-88,-88,-89,-87,-87,-90,-87,-89,-90,-88,-89,-87,-90,-89
54:64:d9:37:b7:27,-87,-90
54:64:d9:eb:7b:8f,-90
84:a1:d1:5b:67:36,-79
42:65:a3:ac:56:a6,-82
40:c7:29:f6:95:96,-87
b8:ee:0e:ba:fc:a3,-82,-81,-80,-80,-80,-80,-80,-80,-82,-80,-80,-81,-81,-82,-83,-81,-82,-82,-83,-78,-83,-81,-82,-80,-79,-82,-82,-83,-82,-80,-83,-83,-85,-83,-82
34:8a:ae:6b:5e:6f,-89,-90,-88,-89,-90,-90,-89,-92,-89,-88,-88,-89,-88,-89,-90,-87,-88,-90,-88,-87,-89,-89,-88,-90,-86,-89,-90,-87
dc:fe:07:8c:bd:f8,-85,-83,-82,-85
b8:ee:0e:ba:fc:a2,-71,-68,-69,-71,-70,-67,-67,-70,-71,-70,-70,-70,-72,-70,-69
94:8f:cf:81:3e:0d,-87,-87,-87
34:8a:ae:6b:5e:6e,-69,-65,-70,-65,-65,-69,-69,-69,-69,-70
40:c7:29:f6:4f:86,-91
18:60:24:d8:98:0a,-66,-69,-70,-67,-67,-68,-66,-66,-68,-66,-66,-67,-64,-62,-66,-66,-65,-62,-68,-67,-70,-69,-70,-69,-67,-67,-70
5a:d7:75:f8:18:ed,-82
78:24:af:7b:15:c8,-82
e6:ab:05:4f:90:85,-78,-77,-80,-79,-77,-79,-79,-78,-79,-77,-78,-78,-79,-79,-79,-78,-78,-79,-78,-78,-75,-78,-77,-77,-75,-76,-76,-76,-76,-77,-77,-76,-76,-75,-75
6c:ca:08:bf:62:95,-93,-93,-92
88:ad:43:cf:f2:18,-87
18:d6:c7:4d:3b:ee,-82,-82,-82,-81,-80,-83,-81,-84,-83,-83,-82,-82,-83,-83,-84,-84,-81,-82,-83,-80,-85,-85,-84,-85,-85,-86,-84,-82,-83,-84,-82,-83,-83,-80,-81
84:a0:6e:f3:14:2f,-89,-90,-90,-89,-89,-87,-88,-87,-88,-87,-90,-91,-90,-89,-92,-89,-88,-90,-89,-91,-89,-89,-89,-89,-89,-88,-90,-90
50:c7:bf:a2:64:70,-91,-91,-90,-90,-91,-90,-92,-89,-90,-88,-91,-91,-91,-87,-86,-87,-90,-87,-88,-89,-87
18:d6:c7:4d:3b:ec,-67,-67,-67,-68,-68,-67,-67,-68,-68,-66,-68,-67,-68,-67,-68,-68,-65,-69,-69,-69,-70,-69,-68,-69,-69,-69,-69,-70,-70,-70
5a:d7:75:f8:11:d9,-89,-90,-88,-90,-82
84:a0:6e:f3:14:2e,-84
c4:09:38:6d:3b:09,-48,-48,-49,-48,-51,-50,-52,-51,-51,-49,-48,-50,-51,-51,-53,-51,-50,-51,-47,-49,-46,-49,-49,-47,-51,-47,-50,-51,-50,-50,-48,-53,-51,-50,-50
9c:c8:fc:2b:42:b3,-81,-80,-80,-80,-80,-81,-79,-79,-79
86:a0:6e:f3:16:28,-90,-87,-93,-90,-88,-88,-88,-88,-88,-86,-90,-88,-90,-91,-90,-91,-90,-89,-90,-90,-90,-87,-87,-90,-90,-88,-89,-90
9c:c8:fc:2b:42:b2,-59,-58,-57,-57,-57,-58,-76,-76,-56,-57,-58,-75,-57,-57,-55,-70,-56,-57,-57,-73
c4:04:15:17:e1:90,-89
f8:ab:05:55:49:b6,-71,-71,-70,-68,-69,-70,-70,-68,-72,-70,-70,-71,-71,-72,-72
44:e9:dd:4f:50:ea,-77,-76,-76,-72,-72,-77,-78,-79,-77,-74,-77,-82
f0:82:61:46:9e:a9,-70,-67,-69,-65,-67,-65,-68,-65,-71,-66,-65,-66,-65,-70,-67,-67,-67,-69,-69,-65,-71,-72,-70,-65,-69,-72,-66
da:13:99:7b:d9:5e,-79,-80,-83,-81,-79,-78,-82
54:64:d9:f7:ac:50,-79,-78,-78,-79
36:49:5b:21:28:ef,-85
00:23:6a:75:42:66,-82,-83,-80,-85,-83,-88,-89,-83,-85,-85,-83,-84,-79,-82,-81,-88,-87,-85,-85,-84,-80,-86,-82
42:c7:29:f6:96:90,-85,-87,-83,-88
88:ad:43:cf:e7:38,-76,-61,-76,-77,-81,-77,-75
50:c7:bf:a2:64:6f,-74,-76,-74,-71,-81,-81,-78
42:c7:29:f6:96:97,-89,-89,-89,-86
fa:8f:ca:67:f3:1c,-89
f8:ab:05:4f:90:86,-62,-61,-62,-62,-62,-62,-59,-61,-61,-60,-60,-61,-61,-62,-60,-59,-61,-61,-62,-58,-60,-65,-63,-63,-62,-64,-64,-64
