18:90:d8:dc:2b:2e,-77,-59,-59,-58,-58,-58,-62,-60,-58,-59,-58,-59
34:8a:ae:6b:5e:6e,-57,-59,-59,-59,-58,-59,-59,-59
18:d6:c7:4d:3b:ec,-66,-62,-59,-58,-57,-59,-57,-59,-60,-58,-61,-59
c4:09:38:6d:3b:09,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32
f8:ab:05:4f:90:86,-68,-58,-59,-60,-57,-57,-58,-60,-57,-58,-57
