C2:3B:C4:50:F8:6B,-94,-84,-84,-84,-83,-84,-84,-84
DF:5A:33:2A:96:47,-64,-63,-64,-63,-63,-64,-63,-63,-63,-63,-63,-63
DB:4F:6E:19:A2:52,-80,-82,-83,-87,-85,-79,-87,-81,-84,-83,-85
