C2:3B:C4:50:F8:6B,-90,-88,-88,-89,-88,-88,-88
DF:5A:33:2A:96:47,-79,-81,-81,-80,-80,-82,-83,-80,-81,-81,-81
DB:4F:6E:19:A2:52,-76,-75,-73,-78,-72,-71,-71,-72,-75,-74,-72
