C2:3B:C4:50:F8:6B,-78,-75,-74,-73,-75,-70,-73,-75,-75,-69,-72
DF:5A:33:2A:96:47,-78,-77,-79,-75,-80,-76,-74,-80,-80,-80
DB:4F:6E:19:A2:52,-78,-84,-78,-82,-82,-83,-83,-80,-81,-83,-83
