18:90:d8:dc:2b:2e,-72,-72,-73,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74
34:8a:ae:6b:5e:6e,-72,-73,-74,-74,-74
18:d6:c7:4d:3b:ec,-66,-64,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61
c4:09:38:6d:3b:09,-55,-56,-56,-55,-55,-55,-55,-55,-54,-54,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51
f8:ab:05:4f:90:86,-57,-56,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-55,-55,-56,-56,-56,-57,-57,-58,-58,-58,-58,-58,-59,-59
CF:27:BE:19:4E:31,-76,-76,-76,-77,-77,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79
CA:D9:80:DE:59:61,-90,-90,-90,-89,-88,-87,-87,-86,-85,-85,-85,-85,-84,-84,-84,-83,-83,-83,-83,-82,-82,-82
CE:F1:1F:F8:97:20,-80,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81
FC:B0:61:E1:7F:E2,-62,-63,-63,-63,-63,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62,-62
DB:4F:6E:19:A2:52,-93,-93,-94,-94,-95,-95,-96,-96,-96,-96,-96,-95,-95,-95,-95,-95,-95,-95,-95,-94,-94,-94,-94,-94
DF:5A:33:2A:96:47,-100,-100,-99,-98,-97,-96,-96,-95,-96,-96,-97,-96,-96,-96,-95,-95,-95,-95,-95,-95,-94,-94
C2:3B:C4:50:F8:6B,-92,-92,-92,-91,-91,-91,-91
