CF:27:BE:19:4E:31,-76,-73,-73,-73,-74,-73,-73,-74,-74,-74
CA:D9:80:DE:59:61,-72,-76,-76,-72,-76,-76,-76,-73,-75,-76,-76
CE:F1:1F:F8:97:20,-70,-75,-76,-74,-72,-76,-76,-74,-69,-75
FC:B0:61:E1:7F:E2,-71,-70,-70,-69,-69,-69,-70,-69,-70,-69,-70,-70
