CF:27:BE:19:4E:31,-67,-69,-70,-71,-70,-70,-70,-71,-71,-71,-69
CA:D9:80:DE:59:61,-79,-80,-80,-80,-82,-80,-80,-80,-81,-80,-79
CE:F1:1F:F8:97:20,-58,-65,-65,-65,-65,-64,-64,-65,-64,-65,-65,-65
FC:B0:61:E1:7F:E2,-78,-76,-77,-77,-78,-77,-77,-78,-79,-77,-76
