CF:27:BE:19:4E:31,-65,-64,-62,-62,-61,-61,-61,-62,-62,-60,-60
CA:D9:80:DE:59:61,-74,-79,-80,-80,-79,-79,-80,-80,-79,-77,-79,-78
CE:F1:1F:F8:97:20,-73,-74,-74,-72,-74,-72,-72,-74,-73,-74,-71
FC:B0:61:E1:7F:E2,-77,-77,-80,-77,-78,-80,-76,-75,-77,-76
