C2:3B:C4:50:F8:6B,-71,-75,-75,-74,-76,-75,-75,-75,-74,-75
DF:5A:33:2A:96:47,-81,-80,-79,-81,-80,-80,-78,-80,-81,-78,-79,-80
DB:4F:6E:19:A2:52,-82,-80,-79,-80,-79,-82,-81,-82,-80,-80
