18:90:d8:dc:2b:2e,-76,-73,-71,-68,-67,-68,-69,-70,-70,-71,-70,-70,-70,-70,-70,-70,-70,-71,-70,-71,-71
34:8a:ae:6b:5e:6e,-67,-70,-70,-71,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70,-70,-70
18:d6:c7:4d:3b:ec,-57,-62,-64,-62,-61,-63,-64,-65,-65,-65,-65,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67
c4:09:38:6d:3b:09,-21,-26,-25,-25,-26,-25,-26,-27,-28,-28,-29,-29,-30,-30,-30,-30,-30,-31,-31,-31,-31,-31,-31,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-32,-33
f8:ab:05:4f:90:86,-67,-65,-64,-63,-62,-62,-62,-61,-64,-63,-63,-63,-62,-62,-62,-62,-62,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-59
