70:0f:6a:de:c1:40,eduroam,-62,-60,-61,-60,-61,-60,-60,-60,-60,-60,-60,-61
70:0f:6a:c8:29:40,Sheridan Secure Access,-73,-73,-73,-73,-73,-74,-74,-74,-74,-75,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74
70:0f:6a:de:ba:60,Sheridan Secure Access,-76,-75,-75,-76,-76,-75,-75,-75,-75,-75,-75,-75,-75,-76,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75
10:bd:18:c6:b7:a0,eduroam,-80,-80,-80,-81,-79,-79,-79,-80,-79,-79,-80,-80,-79,-79,-79
70:0f:6a:de:c1:40,Sheridan Secure Access,-72,-72,-71,-71,-71,-71,-71,-71,-71,-70,-70,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70
70:0f:6a:c8:29:40,eduroam,-69,-69,-69
