70:0f:6a:de:c1:40,Sheridan Secure Access,-67,-67,-67,-68,-69,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68
70:0f:6a:c8:29:40,Sheridan Secure Access,-77,-77,-77,-77,-77,-78,-77,-77,-78,-78,-78,-78,-78,-78,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-76,-76,-77,-78,-78,-78,-78,-77,-78,-78
70:0f:6a:de:ba:60,Sheridan Secure Access,-79,-80,-80,-80,-81,-81,-81,-81,-81,-81,-81,-80,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-80,-80,-80,-79,-81,-81,-81,-81,-81,-81,-81,-80
10:bd:18:c6:b7:a0,eduroam,-83,-82,-82,-80,-80,-80,-78,-81,-80,-81,-81,-81,-81,-82,-81,-80,-80,-80,-80,-81
70:0f:6a:de:c1:40,eduroam,-61,-61,-59,-60,-61,-61,-60,-61,-60,-60,-60,-59
70:0f:6a:c8:29:40,eduroam,-79,-78,-78,-77,-78,-78
