C2:3B:C4:50:F8:6B,-74,-69,-82,-77,-80,-71,-72,-75,-77,-76,-85,-84,-80,-74,-80,-78,-73,-73,-82,-73,-74,-72,-72,-74,-73,-72,-75,-71,-71,-88,-82,-79,-83,-85,-72
CF:27:BE:19:4E:31,-80,-81,-76,-77,-78,-80,-80,-78,-77,-79,-80,-81,-82,-73,-74,-74,-77,-80,-81,-81,-82,-89,-87,-83,-82,-74,-74,-74,-75
CA:D9:80:DE:59:61,-94,-93,-99,-89,-99,-92,-94,-101,-101,-93,-91,-92,-89,-91,-92,-90,-90,-89
CE:F1:1F:F8:97:20,-84,-92,-88,-76,-73,-74,-76,-75,-81,-81,-80,-81,-81,-81,-81,-81,-82,-82,-73,-77,-74,-73,-82,-79,-80,-80,-81,-80,-80,-82,-83,-72
DF:5A:33:2A:96:47,-68,-71,-71,-81,-66,-66,-69,-73,-70,-74,-74,-73,-77,-71,-89,-80,-90,-90,-74,-78,-80,-76,-73,-72,-74,-74,-72,-87,-77,-84,-78,-84
DB:4F:6E:19:A2:52,-73,-77,-75,-75,-79,-79,-81,-82,-93,-105,-89,-91,-82,-80,-82,-81,-83,-89,-89,-91,-87,-84,-84,-85,-85,-82,-84
FC:B0:61:E1:7F:E2,-95,-83,-92,-88,-83,-83,-86,-87,-86,-86,-84,-81,-82,-83,-80,-83,-81,-80,-86,-86,-85,-86,-86,-81
