C2:3B:C4:50:F8:6B,-64,-60,-62,-67,-66,-71,-72,-65,-71,-60,-61,-59,-59,-64,-61,-64,-62,-64,-65,-67,-61,-61,-61,-60,-62,-63,-62,-61,-60,-60,-63,-63,-63,-63,-62
CF:27:BE:19:4E:31,-88,-92,-90,-88,-90,-92,-92,-91,-89,-85,-85,-87,-85,-82,-85,-85,-89,-88,-83,-86,-84,-84,-80,-92,-88,-91,-90
CA:D9:80:DE:59:61,-100,-100,-100,-100
CE:F1:1F:F8:97:20,-100,-98,-94,-94,-92,-92,-92,-92,-95,-92,-96,-94,-96,-92,-95,-96,-100,-98,-95,-96,-94,-94
DF:5A:33:2A:96:47,-87,-90,-88,-88,-91,-87,-86,-97,-89,-88,-90,-90,-93,-96,-95,-88,-88,-88,-91,-90,-90,-92,-88
DB:4F:6E:19:A2:52,-92,-93,-95,-91,-99,-93,-93,-91,-91,-96,-100,-90,-100,-92,-94,-91,-94,-100,-100,-98,-98,-98
FC:B0:61:E1:7F:E2,-102,-98,-94,-98,-102,-102,-93,-95,-93,-103,-102,-96,-99
