18:90:d8:dc:2b:2e,-67,-66,-68,-65,-67,-71,-69,-68,-71,-70,-68,-67,-71,-70,-67,-67,-69,-71,-68,-67,-69,-59,-70,-70,-71,-86,-70,-70,-69,-69,-68
34:8a:ae:6b:5e:6e,-63,-65,-64,-59,-65,-62,-64,-60,-64,-67,-58,-65,-63,-66,-66,-62,-65,-65
18:d6:c7:4d:3b:ec,-68,-62,-58,-59,-59,-61,-58,-58,-58,-59,-59,-57,-61,-58,-61,-58,-62,-59,-59,-60,-59,-58,-59
c4:09:38:6d:3b:09,-51,-52,-52,-50,-55,-53,-55,-57,-55,-55,-54,-53,-53,-56,-55,-56,-56,-52,-52,-55,-56,-56,-55,-52,-55,-52,-53,-57,-53,-55,-53,-52,-50,-53,-54
f8:ab:05:4f:90:86,-54,-52,-54,-54,-55,-53,-55,-70,-50,-53,-52,-52,-53,-52,-52,-53,-53,-54,-53,-53,-53,-54,-54,-54,-52
C2:3B:C4:50:F8:6B,-96,-96,-94,-92,-98
CF:27:BE:19:4E:31,-85,-85,-84,-73,-83,-73,-81,-82,-83,-82,-77,-81,-77,-79,-89,-87,-80,-82,-79,-78,-82,-87,-85,-81,-82,-91,-85,-93,-96,-83
CA:D9:80:DE:59:61,-74,-68,-71,-68,-66,-76,-71,-65,-68,-80,-70,-70,-69,-66,-68,-71,-67,-70,-68,-73,-76,-71,-68,-72,-71,-70,-68,-73,-70,-74,-80,-84,-72,-71
CE:F1:1F:F8:97:20,-74,-71,-67,-72,-68,-67,-71,-73,-73,-72,-73,-71,-71,-73,-71,-72,-71,-70,-67,-70,-70,-71,-70,-71,-71,-72,-73,-68,-68,-68,-71,-70,-68,-72,-73
DF:5A:33:2A:96:47,-83,-82,-84,-78,-79,-81,-85,-87,-89,-90,-84,-86,-84,-85,-84,-88,-76,-88,-87,-87,-86,-80,-82,-82,-79,-84,-85,-80,-80,-80,-89
DB:4F:6E:19:A2:52,-85,-81,-82,-84,-85,-79,-78,-82,-91,-88,-80,-81,-88,-83,-86,-80,-78,-80,-82,-80,-81,-83,-82,-82,-82,-88,-85,-88,-91,-85,-84
FC:B0:61:E1:7F:E2,-94,-88,-79,-85,-85,-92,-98,-97,-82,-80,-79,-80,-86,-84,-87,-91,-85,-86,-79,-81,-81,-83,-85,-83,-84,-91,-86
C2:3B:C4:50:F8:6B,-96,-96,-94,-92,-98
CF:27:BE:19:4E:31,-85,-85,-84,-73,-83,-73,-81,-82,-83,-82,-77,-81,-77,-79,-89,-87,-80,-82,-79,-78,-82,-87,-85,-81,-82,-91,-85,-93,-96,-83
CA:D9:80:DE:59:61,-74,-68,-71,-68,-66,-76,-71,-65,-68,-80,-70,-70,-69,-66,-68,-71,-67,-70,-68,-73,-76,-71,-68,-72,-71,-70,-68,-73,-70,-74,-80,-84,-72,-71
CE:F1:1F:F8:97:20,-74,-71,-67,-72,-68,-67,-71,-73,-73,-72,-73,-71,-71,-73,-71,-72,-71,-70,-67,-70,-70,-71,-70,-71,-71,-72,-73,-68,-68,-68,-71,-70,-68,-72,-73
DF:5A:33:2A:96:47,-83,-82,-84,-78,-79,-81,-85,-87,-89,-90,-84,-86,-84,-85,-84,-88,-76,-88,-87,-87,-86,-80,-82,-82,-79,-84,-85,-80,-80,-80,-89
DB:4F:6E:19:A2:52,-85,-81,-82,-84,-85,-79,-78,-82,-91,-88,-80,-81,-88,-83,-86,-80,-78,-80,-82,-80,-81,-83,-82,-82,-82,-88,-85,-88,-91,-85,-84
FC:B0:61:E1:7F:E2,-94,-88,-79,-85,-85,-92,-98,-97,-82,-80,-79,-80,-86,-84,-87,-91,-85,-86,-79,-81,-81,-83,-85,-83,-84,-91,-86
