18:90:d8:dc:2b:2e,-73,-73,-73,-68,-73,-72,-77,-71,-75
34:8a:ae:6b:5e:6e,-63,-64,-63,-62,-63,-58,-62,-61,-63,-65,-60
18:d6:c7:4d:3b:ec,-69,-64,-64,-63,-64,-64,-64,-63,-64,-65,-67,-67,-66,-65,-66,-64,-64,-64,-67,-67,-66,-65,-65,-66,-65,-66,-67,-66,-66,-66,-65,-65,-66
c4:09:38:6d:3b:09,-45,-46,-44,-44,-49,-43,-43,-44,-46,-45,-46,-48,-44,-47,-43,-44,-42,-43,-44,-46,-48,-46,-45,-47,-45,-45,-46,-48,-45,-47,-45,-44,-49,-49,-51
f8:ab:05:4f:90:86,-61,-53,-56,-56,-55,-53,-53,-53,-53,-54,-51,-53,-52,-52,-51,-50,-51,-49,-52,-51,-51,-52,-51,-50,-53,-54,-56,-52
C2:3B:C4:50:F8:6B,-101,-91,-89,-83,-82,-81,-81,-81,-81,-81,-83,-81,-84,-81,-81,-81,-81,-81,-92,-93,-94
CF:27:BE:19:4E:31,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-62,-62,-61,-62,-62,-60,-59,-60,-59,-60,-61,-59,-60,-61,-61,-61,-61,-62,-62,-62,-60,-60,-60,-60,-61
CA:D9:80:DE:59:61,-80,-80,-82,-83,-85,-77,-97,-98,-84,-83,-83,-84,-84,-76,-76,-96,-97,-97,-83,-84,-83,-84
CE:F1:1F:F8:97:20,-73,-79,-77,-77,-67,-67,-67,-68,-85,-86,-85,-86,-76,-78,-77,-70,-66,-70,-68,-85,-84,-84,-83,-83,-77,-76,-76,-76,-77
DF:5A:33:2A:96:47,-88,-91,-89,-88,-88,-83,-83,-83,-83,-83,-87,-87,-87,-84,-83,-84,-87,-87,-86,-88
DB:4F:6E:19:A2:52,-94,-96,-99,-100,-92,-92,-95,-94,-94,-98,-98,-99,-98,-94,-96,-94,-95,-97,-99,-96
FC:B0:61:E1:7F:E2,-84,-83,-85,-79,-80,-79,-83,-83,-83,-83,-82,-80,-81,-82,-83,-82,-81
C2:3B:C4:50:F8:6B,-101,-91,-89,-83,-82,-81,-81,-81,-81,-81,-83,-81,-84,-81,-81,-81,-81,-81,-92,-93,-94
CF:27:BE:19:4E:31,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-62,-62,-61,-62,-62,-60,-59,-60,-59,-60,-61,-59,-60,-61,-61,-61,-61,-62,-62,-62,-60,-60,-60,-60,-61
CA:D9:80:DE:59:61,-80,-80,-82,-83,-85,-77,-97,-98,-84,-83,-83,-84,-84,-76,-76,-96,-97,-97,-83,-84,-83,-84
CE:F1:1F:F8:97:20,-73,-79,-77,-77,-67,-67,-67,-68,-85,-86,-85,-86,-76,-78,-77,-70,-66,-70,-68,-85,-84,-84,-83,-83,-77,-76,-76,-76,-77
DF:5A:33:2A:96:47,-88,-91,-89,-88,-88,-83,-83,-83,-83,-83,-87,-87,-87,-84,-83,-84,-87,-87,-86,-88
DB:4F:6E:19:A2:52,-94,-96,-99,-100,-92,-92,-95,-94,-94,-98,-98,-99,-98,-94,-96,-94,-95,-97,-99,-96
FC:B0:61:E1:7F:E2,-84,-83,-85,-79,-80,-79,-83,-83,-83,-83,-82,-80,-81,-82,-83,-82,-81
