18:90:d8:dc:2b:2e,-66,-62,-60,-59,-59,-59,-58,-58,-58,-58,-58,-57,-57,-57,-57,-57,-57,-57,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-58,-57
34:8a:ae:6b:5e:6e,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68
18:d6:c7:4d:3b:ec,-62,-57,-55,-54,-53,-53,-52,-52,-52,-52,-52,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-52,-52,-52,-52,-52,-52,-51,-51,-51
c4:09:38:6d:3b:09,-59,-57,-55,-54,-54,-54,-53,-54,-53,-54,-54,-54,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53,-53
C2:3B:C4:50:F8:6B,-86,-87,-86,-86,-86,-85,-84,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85,-85
DF:5A:33:2A:96:47,-76,-75,-73,-77,-77,-79,-80,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-79,-79,-79,-79,-79,-79,-79,-80,-80,-80,-79,-79
DB:4F:6E:19:A2:52,-77,-78,-79,-80,-79,-78,-78,-77,-77,-77,-78,-78,-78,-78,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-78,-78,-78
