18:90:d8:dc:2b:2e,-69,-69,-70,-70
34:8a:ae:6b:5e:6e,-68,-66,-65,-65,-66,-66,-66,-66,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-65,-65,-65,-65,-65
18:d6:c7:4d:3b:ec,-65,-64,-64,-64,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-63,-64,-64
c4:09:38:6d:3b:09,-50,-50,-49,-49,-48,-49,-49,-50,-49,-50,-50,-50,-50,-50,-50,-50,-50,-51,-51,-51,-51,-51,-51,-51,-51,-51,-51,-50,-50,-50,-50,-50,-50,-50,-50
f8:ab:05:4f:90:86,-62,-62,-62,-62,-61,-61,-61,-61,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-60,-60,-61,-61
CF:27:BE:19:4E:31,-67,-68,-68,-69,-69,-69,-69,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-70,-70,-70,-70
CA:D9:80:DE:59:61,-79,-79,-79,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80,-80
CE:F1:1F:F8:97:20,-58,-59,-61,-61,-62,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
FC:B0:61:E1:7F:E2,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-78,-78,-78,-78
DF:5A:33:2A:96:47,-83,-84,-87,-86,-86,-85,-85,-84,-85,-85,-86,-86,-86,-86,-86,-85,-85,-85,-85,-85,-85,-85,-85,-86,-86,-86,-86,-86,-86,-86,-85,-85,-85,-85
DB:4F:6E:19:A2:52,-92,-92,-90,-90,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-91,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-92,-91
C2:3B:C4:50:F8:6B,-86,-86,-88,-89,-90,-91,-91,-90,-91,-91,-91
