70:0f:6a:de:c1:40,-65,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64,-64
70:0f:6a:c8:29:40,-73,-73,-74,-73,-73,-73,-73,-74,-73,-73,-74,-73,-75,-73,-73,-74,-74,-73,-74,-74,-74,-74
70:0f:6a:de:ba:60,-80,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-80,-81
10:bd:18:c6:b7:a0,-81,-78,-78,-79,-78,-78,-78,-78,-78,-79,-78,-78,-79,-78,-78,-79
