CF:27:BE:19:4E:31,-60,-60,-61,-61,-61,-60,-61,-61,-61,-61,-61,-60
CA:D9:80:DE:59:61,-80,-84,-85,-84,-80,-85,-85,-85
CE:F1:1F:F8:97:20,-73,-76,-77,-76,-73,-76,-72,-75,-75,-77
FC:B0:61:E1:7F:E2,-84,-82,-82,-82,-84,-82
