CF:27:BE:19:4E:31,-85,-82,-84,-84,-84,-79,-79,-82,-82,-79
CA:D9:80:DE:59:61,-62,-72,-72,-72,-72,-72,-72,-72,-67,-72,-72
CE:F1:1F:F8:97:20,-94,-85,-83,-83,-85,-84,-85,-85,-86,-85,-84,-87
FC:B0:61:E1:7F:E2,-83,-79,-79,-79,-78,-79,-80,-79,-80,-79
