70:0f:6a:de:c1:40,Sheridan Secure Access,-70,-71,-71,-71,-71,-72,-72,-72,-72,-73,-73,-73,-73,-72,-72,-72,-72,-72,-72,-72,-73,-72,-72,-72,-72,-72,-73,-73,-73,-73,-73,-72,-72,-73,-73
70:0f:6a:c8:29:40,Sheridan Secure Access,-76,-78,-76,-75,-76,-76,-76,-75,-75,-75,-75,-74,-74,-75,-75,-75,-75,-75,-75,-75,-75,-76,-76,-76,-74,-74,-74,-74,-75,-75,-75,-75,-75
70:0f:6a:de:ba:60,Sheridan Secure Access,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79,-79
10:bd:18:c6:b7:a0,eduroam,-78,-79,-78,-78,-77,-79,-78,-77,-78,-78,-79,-78,-78,-78,-80,-78,-78,-78,-79,-79,-79,-80,-79,-79,-79,-78
70:0f:6a:de:c1:40,eduroam,-65,-64,-64,-65,-65,-65,-64,-64,-64,-66,-64
10:bd:18:c6:b7:a0,Sheridan Secure Access,-91,-89
70:0f:6a:c8:29:40,eduroam,-72,-72,-73
