C2:3B:C4:50:F8:6B,-78,-76,-76,-76,-79,-76,-76,-78,-76,-76,-76,-78
DF:5A:33:2A:96:47,-75,-80,-80,-74,-80,-80,-81,-79,-80,-80
DB:4F:6E:19:A2:52,-84,-84,-84,-84,-85,-85,-84,-85,-85,-84
