C2:3B:C4:50:F8:6B,-85,-84,-88,-91,-87,-89,-94,-111,-94,-92,-97
CF:27:BE:19:4E:31,-91,-89,-85,-80,-85,-83,-84,-85,-79,-79,-79,-80,-85,-85,-85,-85,-87,-89,-88,-88,-79,-79,-79,-86,-85,-84,-87,-87,-86
CA:D9:80:DE:59:61,-82,-79,-83,-83,-90,-93,-100,-80,-80,-80,-92,-92,-92,-92,-92,-96,-80,-80,-80,-80,-92,-92,-92,-92,-92,-95,-96,-96,-96
CE:F1:1F:F8:97:20,-96,-89,-88,-92,-94,-97,-92,-92,-95,-94,-98,-104,-93,-92,-92
DF:5A:33:2A:96:47,-88,-73,-76,-87,-89,-81,-65,-67,-68,-67,-72,-72,-80,-80,-80,-79,-79,-67,-67,-67,-67,-72,-80,-80,-80,-80,-67,-67,-68,-68
DB:4F:6E:19:A2:52,-91,-91,-80,-84,-72,-75,-82,-78,-85,-84,-86,-80,-78,-79,-84,-84,-84,-84,-85,-85,-85,-87,-87,-87,-79,-79,-82,-84,-86,-86,-86,-86,-87,-85,-79
FC:B0:61:E1:7F:E2,-92,-96,-86,-86,-86,-81,-81,-85,-93,-86,-86,-86,-86,-81,-81,-95,-95,-86,-86,-86
