C2:3B:C4:50:F8:6B,-69,-79,-79,-83,-77,-74,-79,-80,-78,-76,-80,-73,-73,-71,-73,-76,-80,-83,-84,-76,-82,-78,-75,-73,-71,-72,-74,-81,-82,-77,-73
DF:5A:33:2A:96:47,-68,-82,-71,-67,-72,-63,-64,-62,-62,-87,-76,-78,-77,-69,-74,-69,-67,-72,-65,-64,-77,-78,-78,-75,-71,-73,-72,-71,-71,-66,-65,-66,-77,-73,-69
DB:4F:6E:19:A2:52,-79,-85,-77,-90,-91,-89,-84,-84,-83,-78,-81,-82,-84,-81,-86,-84,-84,-82,-79,-82,-82,-88,-89,-81
