18:d6:c7:4d:3b:ec,-67,-66,-67,-67,-67,-67,-67,-66,-66,-66
c4:09:38:6d:3b:09,-50,-48,-49,-49,-48,-48,-49,-49,-49,-49,-49,-49
f8:ab:05:4f:90:86,-62,-61,-60,-60,-60,-60,-61,-60
CF:27:BE:19:4E:31,-78,-78,-79,-78,-79,-79,-78,-78,-77
CA:D9:80:DE:59:61,-73,-79,-79,-79,-78,-79,-78,-80,-78,-78,-78,-79
CE:F1:1F:F8:97:20,-67,-71,-72,-72,-69,-72,-73,-72,-70,-72,-72
FC:B0:61:E1:7F:E2,-76,-79,-79,-75,-78,-79,-78,-77
