c4:09:38:6d:3b:09,-40,-35,-35,-35,-35,-35,-35,-35,-35,-36,-35,-35,-35,-35,-35,-35,-35,-36,-35,-36,-35,-35,-35
18:d6:c7:4d:3b:ec,-60,-57,-57,-57,-57,-58,-57,-58,-58,-56,-57,-57,-56,-57,-57,-58,-57,-58,-57,-57,-58,-57,-56
18:90:d8:dc:2b:2e,-62,-58,-60,-57,-58,-57,-56,-58,-58,-58,-57,-57,-58,-56,-58,-57,-57,-58,-57,-56,-58,-57
34:8a:ae:6b:5e:6e,-66,-60,-60,-60,-60,-60,-60,-60,-60,-61,-60,-60,-60,-60,-60,-61
