c4:09:38:6d:3b:09,-33,-31,-31,-31,-31,-30,-31,-31,-31,-31,-31,-31,-32,-31,-31,-31,-31,-31,-31,-31,-31,-31,-31
18:d6:c7:4d:3b:ec,-62,-54,-55,-55,-54,-56,-54,-54,-56,-55,-54,-55,-54,-55,-57,-55,-54,-56,-54,-55,-55,-54,-54
18:90:d8:dc:2b:2e,-69,-60,-60,-61,-61,-60,-61,-62,-61,-60,-61,-60,-61,-61,-61,-61,-61,-60,-61,-61,-60,-61,-60
34:8a:ae:6b:5e:6e,-55,-54,-55,-50,-55,-56,-54,-54,-55,-55,-54,-54,-55
