C2:3B:C4:50:F8:6B,-92,-91,-90,-91,-91,-91,-91,-92,-91,-92,-92,-92,-92,-92
DF:5A:33:2A:96:47,-81,-79,-78,-78,-77,-77,-77,-76,-76,-77,-77,-76,-76,-76,-76,-76,-76,-75,-75,-75,-75,-75,-75,-75,-74,-75,-75,-75,-75
DB:4F:6E:19:A2:52,-72,-74,-73,-74,-74,-74,-74,-73,-73,-74,-74,-74,-75,-76,-76,-77,-77,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77
