C2:3B:C4:50:F8:6B,-82,-79,-79,-77,-78,-78,-78,-77,-77,-77,-77,-77,-77,-76,-76,-76,-76,-77,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76
DF:5A:33:2A:96:47,-89,-93,-93,-93,-93,-94,-93,-92,-91,-90,-90,-89,-89,-89,-88,-88,-88,-89,-90,-89,-89,-89,-89,-89,-89,-89,-89,-88,-89,-89
DB:4F:6E:19:A2:52,-85,-85,-86,-87,-88,-88,-88,-88,-88,-88,-88,-88,-89,-89,-90,-90,-90,-89,-89,-90,-90,-90,-90,-90,-91,-91,-91,-90
