C2:3B:C4:50:F8:6B,-68,-65,-64,-66,-67,-70,-70,-70,-69,-70,-70,-70,-69,-69,-69,-69,-69,-69,-69,-68,-68,-68,-68,-68,-69,-69,-69,-69,-68
DF:5A:33:2A:96:47,-84,-90,-89,-90,-89,-89,-90,-91,-90,-89,-89,-88,-88,-89,-89,-89,-90,-90,-90,-91,-91,-91,-90,-90,-90,-89,-90,-90,-90
DB:4F:6E:19:A2:52,-87,-87,-88,-88,-88,-89,-89,-90,-91,-91,-92,-92,-92,-92,-91,-91,-91,-91,-92,-92,-92,-92,-92,-92,-91,-91
