70:0f:6a:de:c1:40,eduroam,-59,-61,-61,-61,-61,-62,-61,-61,-61,-61,-61,-61,-61,-61,-61,-62,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-61,-61
70:0f:6a:de:c1:40,Sheridan Secure Access,-66,-67,-67,-68,-68,-68,-68,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68
70:0f:6a:c8:29:40,Sheridan Secure Access,-76,-76,-76,-76,-76,-76,-76,-76,-76,-76,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-77,-76
70:0f:6a:de:ba:60,Sheridan Secure Access,-78,-78,-78,-78,-79,-79,-79,-79,-79,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-78,-77,-77,-78,-78,-78,-78,-78,-78,-78,-77,-77,-77,-77,-78,-78
10:bd:18:c6:b7:a0,eduroam,-82,-82,-82,-83,-83,-83,-83,-83,-83,-81,-82,-83,-80,-80,-81,-81,-83,-82,-81,-81,-81,-81,-81
70:0f:6a:c8:29:40,eduroam,-72,-72,-72,-72,-71,-72,-72,-71,-72
