70:0f:6a:de:c1:40,eduroam,-60,-60,-59,-59,-60,-60,-60,-61,-60,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-61,-61,-61,-61,-61,-61,-61,-61,-60,-60
70:0f:6a:de:c1:40,Sheridan Secure Access,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-66,-66,-66,-66,-66,-66,-66,-66,-66,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67,-67
70:0f:6a:de:ba:60,eduroam,-74,-74,-74,-73,-74,-74,-75,-74,-75,-74,-76,-75,-75,-74,-74,-74,-74,-74,-74,-74,-73
70:0f:6a:c8:29:40,Sheridan Secure Access,-77,-77,-77,-75,-76,-76,-76,-76,-77,-77,-77,-77,-76,-76,-76,-76,-76,-76,-76,-75,-76,-76,-76,-76,-75,-75,-75,-75,-75,-76,-76,-76,-76
10:bd:18:c6:b7:a0,eduroam,-78,-78,-78,-79,-79,-77,-77,-78,-79,-79,-78,-79,-79,-79,-78,-78,-78,-79,-78,-78,-78,-79,-79,-78,-78,-78,-79,-79,-78
70:0f:6a:de:ba:60,Sheridan Secure Access,-82,-82,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-81,-81,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-81,-81,-81,-81,-81,-82,-82,-81
10:bd:18:c6:b7:a0,Sheridan Secure Access,-87,-88,-90,-89,-85,-87,-87,-88,-87,-88,-88,-88,-86,-88,-88,-89,-89,-89,-88
70:0f:6a:c8:29:40,eduroam,-74,-74,-73,-74
