C2:3B:C4:50:F8:6B,-87,-86,-87,-85,-86,-87,-87
DF:5A:33:2A:96:47,-91,-85,-85,-83,-84,-85,-83,-84,-84,-85
DB:4F:6E:19:A2:52,-68,-76,-71,-75,-77,-76,-74,-74,-75,-75,-74,-76
