C2:3B:C4:50:F8:6B,-75,-73,-76,-78,-78,-79,-78,-80,-79
DF:5A:33:2A:96:47,-66,-61,-62,-62,-61,-61,-60,-61,-61,-61
DB:4F:6E:19:A2:52,-81,-77,-79,-75,-76,-76,-77,-78,-76,-76,-76,-76
