C2:3B:C4:50:F8:6B,-80,-75,-76,-76,-76,-76,-77,-79,-81,-76
DF:5A:33:2A:96:47,-96,-81,-78,-77,-80,-96,-78,-77,-77,-78,-82,-81
DB:4F:6E:19:A2:52,-82,-81,-82,-82,-81,-81,-81,-81,-82,-81,-82
