18:90:d8:dc:2b:2e,-67,-67,-67,-67,-67,-67,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-68,-69,-69,-69,-69,-69,-69
34:8a:ae:6b:5e:6e,-63,-64,-64,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-63,-64
18:d6:c7:4d:3b:ec,-68,-65,-63,-62,-61,-61,-61,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60,-60
c4:09:38:6d:3b:09,-51,-51,-52,-51,-52,-52,-53,-53,-53,-54,-54,-54,-53,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54
f8:ab:05:4f:90:86,-54,-53,-53,-54,-54,-54,-54,-56,-55,-55,-55,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54,-54
C2:3B:C4:50:F8:6B,-96,-96,-95,-95,-95
CF:27:BE:19:4E:31,-85,-85,-85,-82,-82,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-81,-82,-82,-82,-82,-82,-82,-83,-83
CA:D9:80:DE:59:61,-74,-71,-71,-71,-70,-71,-71,-70,-70,-71,-71,-71,-71,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-70,-71,-71,-71,-71
CE:F1:1F:F8:97:20,-74,-73,-71,-71,-70,-70,-70,-70,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-71,-70,-70,-71
DF:5A:33:2A:96:47,-83,-83,-83,-82,-81,-81,-82,-82,-83,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-83,-84
DB:4F:6E:19:A2:52,-85,-83,-83,-83,-83,-83,-82,-82,-83,-84,-83,-83,-83,-83,-84,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83,-83
FC:B0:61:E1:7F:E2,-94,-92,-88,-87,-87,-88,-89,-90,-89,-88,-87,-87,-87,-87,-87,-87,-87,-87,-86,-86,-86,-86,-86,-86,-85,-86,-86
