18:90:d8:dc:2b:2e,-72,-72,-71,-72,-72,-71,-71,-71,-71
34:8a:ae:6b:5e:6e,-71,-70,-71,-72,-70
18:d6:c7:4d:3b:ec,-62,-66,-66,-67,-66,-67,-66,-67,-67,-66,-67
c4:09:38:6d:3b:09,-23,-36,-37,-36,-36,-34,-36,-36,-36,-37,-32,-36
f8:ab:05:4f:90:86,-67,-60,-59,-59,-60,-59,-59,-59,-60,-59
