70:0f:6a:de:c1:40,Sheridan Secure Access,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-64,-64,-64,-64,-64,-64,-65,-65,-65
70:0f:6a:c8:29:40,Sheridan Secure Access,-74,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-73,-73,-73,-73,-73,-73,-73,-74,-74,-74,-74,-74,-74,-74,-74,-74,-74,-73,-73,-73,-74,-74,-74
10:bd:18:c6:b7:a0,eduroam,-79,-80,-80,-80,-82,-80,-78,-80,-78,-78,-78,-81,-79,-79,-79,-79,-80,-80
70:0f:6a:de:ba:60,Sheridan Secure Access,-80,-83,-83,-83,-83,-83,-83,-83,-82,-82,-83,-83,-83,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-82,-83,-82,-82,-82,-82,-82,-82,-82,-82,-82
70:0f:6a:c8:29:40,eduroam,-75,-74
10:bd:18:c6:b7:a0,Sheridan Secure Access,-89,-89,-90,-88,-90
