18:d6:c7:4d:3b:ec,-71,-61,-65,-68,-68,-68,-66,-67,-61,-61,-69,-64,-64,-67,-65,-65,-68,-66,-66,-67,-71,-71,-64,-64,-69,-68,-61
c4:09:38:6d:3b:09,-53,-57,-50,-52,-52,-52,-51,-51,-51,-55,-56,-53,-52,-54,-56,-53,-55,-53,-52,-56,-58,-55,-55,-54,-54,-54,-51,-52,-53,-54,-54,-54,-54,-53,-53
f8:ab:05:4f:90:86,-64,-56,-56,-59,-58,-60,-60,-60,-60,-58,-60,-61,-60,-56,-57,-57,-61,-61,-58,-61,-59,-55,-55,-57,-57,-55,-59
