18:90:d8:dc:2b:2e,-65,-63,-59,-60,-58,-59,-59,-58,-60,-61,-62,-63,-64,-61,-60,-60,-60,-61,-64,-61,-60,-60,-55,-55,-55,-53,-54,-56,-54,-59,-58,-58,-59
34:8a:ae:6b:5e:6e,-67,-62,-58,-61,-57,-58,-62,-60,-63,-59,-58,-62,-58,-57,-62,-61,-62,-61,-62,-61,-61,-60,-60,-60,-59,-63,-58,-59,-61
18:d6:c7:4d:3b:ec,-71,-55,-55,-55,-55,-55,-54,-54,-55,-55,-55,-55,-55,-55,-55,-55,-56,-55,-54,-55,-55,-58,-57,-58,-58,-58,-59,-63,-61,-60,-59,-59,-60
c4:09:38:6d:3b:09,-33,-32,-35,-34,-31,-32,-35,-35,-32,-34,-32,-35,-34,-36,-33,-35,-34,-34,-34,-35,-33,-34,-34,-32,-32,-33,-36,-38,-35,-35,-31,-33,-34,-34,-36
f8:ab:05:4f:90:86,-73,-68,-67,-66,-67,-68,-66,-69,-67,-67,-67,-69,-67,-69,-68,-70,-66,-67,-67,-67,-74,-70,-72,-70,-66,-75,-70,-71,-77,-70
