18:90:d8:dc:2b:2e,-61,-65,-65,-64,-64,-65,-64,-64,-64,-64,-65
34:8a:ae:6b:5e:6e,-65,-57,-57,-57,-57,-61,-57,-57,-57,-62
18:d6:c7:4d:3b:ec,-62,-56,-56,-56,-56,-55,-56,-56,-56,-55,-56,-56
c4:09:38:6d:3b:09,-43,-38,-38,-38,-38,-40,-38,-38,-38,-39,-38,-38
C2:3B:C4:50:F8:6B,-82,-77,-78,-78,-79,-79,-79,-78,-80,-78
DF:5A:33:2A:96:47,-69,-67,-69,-69,-68,-70,-68,-70,-70,-68,-69
DB:4F:6E:19:A2:52,-86,-87,-86,-88,-83,-82,-84,-82,-89,-83
