C2:3B:C4:50:F8:6B,-98,-91,-90,-91,-90,-97,-91,-91,-90,-92
DF:5A:33:2A:96:47,-73,-73,-70,-76,-76,-71,-76,-72,-75,-72,-70,-71,-74,-73,-71,-77,-75,-73,-72,-74,-73,-75,-70
DB:4F:6E:19:A2:52,-75,-80,-75,-80,-80,-80,-81,-80,-81,-80,-80,-78,-80,-75,-81,-77,-78,-80,-81,-81,-79,-80,-80
